#step enthalpy vol
384000 -6806.1814987525258402 1296.3933540345938127
385000 -6797.4631813635587605 1204.5773847665329868
386000 -6791.2122855905663528 1215.3084034607693411
387000 -6798.168161479506125 1240.2936502943778123
388000 -6792.3645069651520316 1227.7907617865917018
389000 -6782.1925819173557102 1186.485669861578117
390000 -6787.2374842198869374 1198.1797483156567523
391000 -6792.3504917786531223 1221.5674170451832197
392000 -6808.4907850734734893 1253.6071304164715912
393000 -6790.135962125064907 1246.8665497416843664
394000 -6796.8884231323345375 1279.855051900586659
395000 -6807.8827253875342649 1326.9926157824068014
396000 -6783.8956562897437834 1323.9256457780900291
397000 -6799.5091261928700987 1235.0237638557277933
398000 -6797.2967796324583105 1289.7914419223961886
399000 -6777.8360406354222505 1207.1638444756761146
400000 -6797.6500113261536171 1232.782608538666409
401000 -6816.8951470708934721 1265.3941391136700076
402000 -6783.0333315624702664 1190.8201329906894443
403000 -6785.9264000141829456 1175.2166403398898638
404000 -6794.1465438516661379 1271.7239703940058462
405000 -6795.7539065904047675 1270.7736286786741857
406000 -6804.6678228570171996 1226.1646740369669715
407000 -6796.9411280048288972 1248.8303490240027713
408000 -6784.9718381391712683 1250.5375566459961192
409000 -6808.6381597709123525 1190.7093964771768242
410000 -6806.7165321817574295 1286.078137550468
411000 -6772.7227411518715599 1168.2565933524087995
412000 -6795.5169543676465764 1232.1374105651616446
413000 -6798.5516291268686473 1313.271914258544939
414000 -6798.9680437587276174 1187.0784695293807545
415000 -6817.508312348571053 1260.9018855057126984
416000 -6798.2067734257288976 1217.3983868960185646
417000 -6782.8346256612621801 1202.6071065662010824
418000 -6786.8899931657415436 1225.4379846021633966
419000 -6785.4699998550368036 1220.2946158634240419
420000 -6813.4260393098102213 1329.7872854908152931
421000 -6811.8321162227630339 1298.3825218126780783
422000 -6790.129104271374672 1242.1818794005803284
423000 -6786.071435171244957 1256.8890670091966513
424000 -6793.1095248880683357 1187.3980291616526301
425000 -6789.2183638045225962 1185.6952344836879547
