#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
       37000       5.830512e-03       6.831487e-04       3.314188e-03       2.831437e-02       6.760979e-03       1.310502e-02
       38000       5.725288e-03       5.554508e-04       3.326944e-03       2.541785e-02       5.284245e-03       1.249061e-02
       39000       5.238966e-03       6.525119e-04       2.763732e-03       2.061602e-02       5.144164e-03       1.272095e-02
       40000       5.302304e-03       6.697728e-04       2.759779e-03       2.130912e-02       5.088053e-03       1.156393e-02
       41000       5.404411e-03       4.172027e-04       2.778024e-03       2.742594e-02       2.744609e-03       1.216130e-02
       42000       5.624841e-03       4.122078e-04       2.660014e-03       1.712962e-02       4.479238e-03       1.092076e-02
       43000       4.776163e-03       3.001205e-04       2.602195e-03       1.793925e-02       4.966747e-03       1.146937e-02
       44000       5.360721e-03       2.898749e-04       2.678393e-03       2.507458e-02       4.176793e-03       1.223109e-02
       45000       6.085923e-03       7.836630e-04       3.082110e-03       2.556674e-02       5.306383e-03       1.225816e-02
       46000       5.912906e-03       3.333192e-04       3.125856e-03       2.276646e-02       5.586714e-03       1.257217e-02
       47000       6.304868e-03       1.465682e-04       3.282201e-03       2.525111e-02       6.011492e-03       1.252841e-02
       48000       6.413921e-03       4.900500e-04       3.498777e-03       2.396333e-02       5.250806e-03       1.298815e-02
       49000       6.675062e-03       2.495262e-04       3.796684e-03       2.025758e-02       6.425777e-03       1.151643e-02
       50000       7.200464e-03       4.376074e-04       3.954993e-03       2.026540e-02       3.909130e-03       1.237160e-02
       51000       7.474824e-03       4.828870e-04       3.623030e-03       2.473623e-02       5.871821e-03       1.198611e-02
       52000       6.418326e-03       5.324128e-04       3.162590e-03       2.815260e-02       4.494372e-03       1.271483e-02
       53000       5.251962e-03       7.135675e-04       2.875148e-03       2.235709e-02       4.361302e-03       1.180203e-02
       54000       6.132292e-03       4.139323e-04       3.110339e-03       2.351992e-02       5.429863e-03       1.298241e-02
       55000       7.335819e-03       9.059027e-04       3.403012e-03       2.801930e-02       7.312007e-03       1.286350e-02
       56000       8.995188e-03       2.356748e-04       3.536776e-03       2.267266e-02       4.084285e-03       1.370862e-02
       57000       6.217731e-03       2.084178e-04       2.744332e-03       2.319952e-02       3.831415e-03       1.109280e-02
       58000       7.232366e-03       2.341521e-04       3.213572e-03       3.014314e-02       6.020756e-03       1.250242e-02
       59000       6.174853e-03       8.823887e-04       3.232592e-03       3.667568e-02       4.839287e-03       1.430728e-02
       60000       4.951495e-03       2.442767e-04       2.771910e-03       2.730611e-02       4.619773e-03       1.160628e-02
       61000       6.404686e-03       1.992761e-04       3.448529e-03       2.030142e-02       6.461418e-03       1.197603e-02
       62000       6.182659e-03       2.741366e-04       3.324178e-03       1.992694e-02       2.464352e-03       1.131805e-02
       63000       5.665422e-03       3.877756e-04       3.157113e-03       1.921940e-02       5.607571e-03       1.130128e-02
       64000       6.314679e-03       1.318864e-04       3.313029e-03       2.715115e-02       5.985644e-03       1.307427e-02
       65000       6.394651e-03       3.646382e-04       3.437873e-03       2.543772e-02       5.937835e-03       1.333514e-02
       66000       5.455893e-03       3.521944e-04       3.016078e-03       2.584049e-02       5.086288e-03       1.284954e-02
       67000       6.934270e-03       3.089771e-04       3.580866e-03       2.343696e-02       6.186365e-03       1.384348e-02
       68000       6.417153e-03       7.603232e-04       3.310718e-03       3.746809e-02       6.357399e-03       1.493476e-02
       69000       7.041616e-03       5.255908e-04       3.884110e-03       3.366321e-02       6.672455e-03       1.606630e-02
       70000       5.470425e-03       3.686274e-04       2.849813e-03       2.181244e-02       5.200532e-03       1.238904e-02
       71000       4.909861e-03       4.662862e-04       2.558917e-03       1.903839e-02       4.568905e-03       1.196143e-02
       72000       5.384343e-03       1.352826e-04       2.834701e-03       2.223406e-02       6.002405e-03       1.250808e-02
       73000       6.499644e-03       3.451468e-04       3.504591e-03       2.112394e-02       4.698757e-03       1.306476e-02
       74000       5.823531e-03       3.553501e-04       3.060542e-03       2.634295e-02       4.448394e-03       1.244867e-02
       75000       7.267009e-03       1.985695e-04       3.959502e-03       2.345513e-02       3.927883e-03       1.233589e-02
       76000       5.252309e-03       3.077268e-04       2.948770e-03       2.407834e-02       5.790614e-03       1.183994e-02
       77000       3.787478e-03       5.184041e-04       2.186192e-03       2.571229e-02       5.678899e-03       1.349847e-02
       78000       4.754881e-03       8.572353e-05       2.661747e-03       2.694328e-02       4.835977e-03       1.244666e-02
       79000       6.046964e-03       2.965832e-04       2.962672e-03       2.144936e-02       6.246061e-03       1.206495e-02
       80000       4.569241e-03       6.458997e-04       2.620614e-03       2.260656e-02       7.228968e-03       1.243619e-02
       81000       6.012027e-03       5.125562e-04       3.021429e-03       2.474910e-02       6.354171e-03       1.284374e-02
       82000       5.418787e-03       4.174464e-04       3.141242e-03       2.715316e-02       4.687182e-03       1.276260e-02
       83000       7.377536e-03       3.046644e-04       3.910832e-03       2.185638e-02       5.337511e-03       1.223089e-02
       84000       7.495786e-03       2.412043e-04       4.110954e-03       1.762857e-02       4.912078e-03       1.017941e-02
       85000       6.843180e-03       4.308249e-04       3.894481e-03       2.613051e-02       5.814243e-03       1.187397e-02
       86000       5.409095e-03       5.088764e-04       3.039487e-03       2.564176e-02       6.353926e-03       1.278880e-02
       87000       6.238021e-03       4.104124e-04       2.951608e-03       2.368418e-02       5.326716e-03       1.319621e-02
       88000       7.643785e-03       8.589665e-04       3.651745e-03       2.254762e-02       5.109332e-03       1.342559e-02
       89000       6.192126e-03       7.464725e-04       3.148550e-03       2.212416e-02       5.730151e-03       1.267831e-02
