#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
       99000       1.178617e-02       3.702895e-04       6.788903e-03       7.763616e-02       1.468779e-02       3.033207e-02
      100000       1.823836e-02       1.506481e-03       9.880227e-03       7.350982e-02       1.840040e-02       3.973673e-02
      101000       1.634558e-02       1.251483e-03       9.404138e-03       7.482067e-02       1.329836e-02       3.402543e-02
      102000       2.245185e-02       5.122931e-04       1.231956e-02       6.198370e-02       1.015088e-02       2.871165e-02
      103000       1.221943e-02       6.409455e-04       6.886826e-03       6.052019e-02       1.695796e-02       3.475032e-02
      104000       2.175686e-02       1.130382e-03       1.151278e-02       1.282946e-01       1.986474e-02       4.525674e-02
      105000       2.035141e-02       8.623938e-04       1.137076e-02       1.080528e-01       1.897659e-02       4.655456e-02
      106000       2.541459e-02       1.629948e-03       1.368391e-02       9.908296e-02       1.876789e-02       4.857903e-02
      107000       2.356348e-02       1.402803e-03       1.310693e-02       1.099618e-01       2.099581e-02       4.587997e-02
      108000       2.313186e-02       1.468547e-03       1.284966e-02       1.199769e-01       1.998044e-02       5.109035e-02
      109000       2.335946e-02       2.535616e-03       1.303418e-02       9.602026e-02       1.370565e-02       4.836914e-02
      110000       2.156805e-02       7.119044e-04       1.196384e-02       1.565419e-01       1.502757e-02       5.192457e-02
      111000       1.974137e-02       1.968968e-03       1.105892e-02       9.940850e-02       1.867433e-02       4.849393e-02
      112000       1.599366e-02       1.419939e-03       8.825671e-03       1.133870e-01       1.379133e-02       4.989164e-02
      113000       2.227357e-02       1.157161e-03       1.248137e-02       1.524292e-01       2.169172e-02       4.924685e-02
      114000       2.817225e-02       8.073160e-04       1.559047e-02       1.944208e-01       1.639932e-02       5.135995e-02
      115000       2.339834e-02       9.225549e-04       1.307765e-02       9.188594e-02       1.560705e-02       4.557215e-02
      116000       2.500324e-02       2.647458e-03       1.374563e-02       9.864397e-02       2.096004e-02       5.220743e-02
      117000       2.026535e-02       2.170647e-03       1.120943e-02       1.182317e-01       1.665506e-02       4.808160e-02
      118000       2.142081e-02       7.300070e-04       1.108352e-02       1.059218e-01       1.580239e-02       4.851758e-02
      119000       1.800482e-02       2.211597e-03       9.564299e-03       1.180508e-01       1.500905e-02       4.692950e-02
      120000       1.698467e-02       3.725187e-04       9.749828e-03       1.220988e-01       1.842805e-02       4.649291e-02
      121000       1.992141e-02       8.483708e-04       1.012751e-02       1.040330e-01       1.810057e-02       4.594496e-02
      122000       1.813697e-02       5.879146e-04       1.018437e-02       9.563890e-02       1.752777e-02       4.588137e-02
      123000       2.203190e-02       1.419188e-03       1.150393e-02       1.067973e-01       1.472451e-02       4.850169e-02
      124000       1.910957e-02       8.665796e-04       1.091342e-02       9.089155e-02       1.354014e-02       4.170158e-02
      125000       1.781735e-02       1.133499e-03       9.972365e-03       8.412204e-02       1.841489e-02       3.972400e-02
      126000       1.932988e-02       5.671711e-04       1.018997e-02       8.110050e-02       1.512267e-02       4.165615e-02
      127000       1.743057e-02       9.203385e-04       9.761125e-03       8.918072e-02       9.060873e-03       4.190739e-02
